# text = regularity of spacing
# id = 04769988-n-1
# type = def
1	regularity	wf	NN	regularity%1	regularity%1:07:00::	man	0:10
3	of	wf	IN	of	_	ignore	10:12
4	lacking	wf	VBG	lack%2|lacking%3	lack%2:42:00::	man	13:20
5	restraint	wf	NN	restraint%1	restraint%1:07:00::	man	21:30
6	or	wf	CC	or	_	ignore	31:33
7	control	wf	NN	control%1|control%2	_	un	34:41
8	;	wf	punc	_	_	ignore	41:42
9	reckless	wf	JJ	reckless%3	reckless%5:00:00:careless:00	man	43:51
10	freedom	wf	NN	freedom%1	freedom%1:26:00::	man	52:59
11	from	wf	IN	from	_	ignore	60:64
12	inhibition	wf	NN	inhibition%1	inhibition%1:04:00::	man	65:75
13	or	wf	CC	or	_	ignore	76:78
14	worry	wf	NN	worry%1|worry%2	_	un	79:84
15	;	wf	punc	_	_	ignore	84:85

# text = she danced with abandon
# id = 04885398-n-2
# type = ex
1	she	wf	_	she	_	ignore	0:3
2	danced	wf	_	dance%2	_	un	4:10
3	with	wf	_	with	_	ignore	11:15
4	abandon	wf	_	abandon%1|abandon%2	abandon%1:07:00::	auto	16:23

# text = outspoken conceit
# id = 04887373-n-1
# type = def
1	outspoken	wf	JJ	outspoken%3	outspoken%5:00:00:direct:02	man	0:9
2	conceit	wf	NN	conceit%1	_	un	10:17

# text = the trait of being spurred on by a dislike of falling below your standards
# id = 04886646-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	trait	wf	NN	trait%1	trait%1:07:00::	auto	4:9
3	of	wf	IN	of	_	ignore	10:12
4	being	wf	VBG	being%1|be%2	_	un	13:18
5	spurred	wf	VBN	spur%2	spur%2:41:00::	man	19:26
6	on	wf	IN	on	_	ignore	27:29
7	by	wf	IN	by	_	ignore	30:32
8	a	wf	DT	a	_	ignore	33:34
9	dislike	wf	NN	dislike%1|dislike%2	dislike%1:12:00::	man	35:42
10	of	wf	IN	of	_	ignore	43:45
11	falling	wf	VBG	fall%2|falling%3	fall%2:38:00::	man	46:53
12	below	wf	IN	below%4	_	un	54:59
13	your	wf	PRP$	your	_	ignore	60:64
14	standards	wf	NNS	standard%1	standard%1:09:00::	man	65:74

# text = an inhibition or ban resulting from social custom or emotional aversion
# id = 04884302-n-1
# type = def
1	an	wf	DT	an	_	ignore	0:2
2	inhibition	wf	NN	inhibition%1	inhibition%1:04:01::	man	3:13
3	or	wf	CC	or	_	ignore	14:16
4	ban	wf	NN	ban%1|ban%2	ban%1:10:00::	man	17:20
5	resulting	wf	VBG	result%2	_	un	21:30
6	from	wf	IN	from	_	ignore	31:35
7	social	wf	JJ	social%1|social%3	social%3:01:00::	man	36:42
8	custom	wf	NN	custom%1|custom%3	custom%1:09:00::	man	43:49
9	or	wf	CC	or	_	ignore	50:52
10	emotional	wf	JJ	emotional%3	emotional%3:00:00::	man	53:62
11	aversion	wf	NN	aversion%1	aversion%1:12:00::	man	63:71

# text = an exaggerated opinion of your own importance
# id = 04887497-n-1
# type = def
1	an	wf	DT	an	_	ignore	0:2
2	exaggerated	wf	JJ	exaggerate%2|exaggerated%3	exaggerated%5:00:00:immoderate:00	man	3:14
3	opinion	wf	NN	opinion%1	_	un	15:22
4	of	wf	IN	of	_	ignore	23:25
5	your	wf	PRP$	your	_	ignore	26:30
6	own	wf	JJ	own%2|own%3	_	un	31:34
7	importance	wf	NN	importance%1	_	un	35:45

# text = an exaggerated estimate of your own value and importance
# id = 04887790-n-1
# type = def
1	an	wf	DT	an	_	ignore	0:2
2	exaggerated	wf	JJ	exaggerate%2|exaggerated%3	exaggerated%5:00:00:immoderate:00	man	3:14
3	estimate	wf	NN	estimate%1|estimate%2	estimate%1:09:00::	man	15:23
4	of	wf	IN	of	_	ignore	24:26
5	your	wf	PRP$	your	_	ignore	27:31
6	own	wf	JJ	own%2|own%3	_	un	32:35
7	value	wf	NN	value%1|value%2	_	un	36:41
8	and	wf	CC	and	_	ignore	42:45
9	importance	wf	NN	importance%1	_	un	46:56

# text = the trait of being unduly vain and conceited; false pride
# id = 04887129-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	trait	wf	NN	trait%1	trait%1:07:00::	auto	4:9
3	of	wf	IN	of	_	ignore	10:12
4	being	wf	VBG	being%1|be%2	_	un	13:18
5	unduly	wf	RB	unduly%4	unduly%4:02:00::	auto	19:25
6	vain	wf	JJ	vain%3	vain%5:00:00:proud:00	man	26:30
7	and	wf	CC	and	_	ignore	31:34
8	conceited	wf	JJ	conceited%3	conceited%5:00:00:proud:00	auto	35:44
9	;	wf	punc	_	_	ignore	44:45
10	false	wf	JJ	false%3|false%4	_	un	46:51
11	pride	wf	NN	pride%1|pride%2	_	un	52:57

# text = overbearing pride evidenced by a superior manner toward inferiors
# id = 04887912-n-1
# type = def
1	overbearing	wf	JJ	overbear%2|overbearing%3	overbearing%5:00:00:domineering:00	man	0:11
2	pride	wf	NN	pride%1|pride%2	pride%1:04:00::	man	12:17
3	evidenced	wf	VBN	evidence%2|evidenced%3	evidence%2:32:00::	man	18:27
4	by	wf	IN	by	_	ignore	28:30
5	a	wf	DT	a	_	ignore	31:32
6	superior	wf	JJ	superior%1|superior%3	superior%3:00:01::	man	33:41
7	manner	wf	NN	manner%1	manner%1:07:01::	man	42:48
8	toward	wf	IN	toward	_	ignore	49:55
9	inferiors	wf	NNS	inferior%1	inferior%1:18:00::	man	56:65

# text = the trait of displaying arrogance by patronizing those considered inferior
# id = 04888268-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	trait	wf	NN	trait%1	trait%1:07:00::	auto	4:9
3	of	wf	IN	of	_	ignore	10:12
4	displaying	wf	VBG	display%2	_	un	13:23
5	arrogance	wf	NN	arrogance%1	arrogance%1:07:00::	auto	24:33
6	by	wf	IN	by	_	ignore	34:36
7	patronizing	wf	VBG	patronize%2|patronizing%3	patronize%2:32:01::	man	37:48
8	those	wf	PRP	those	_	ignore	49:54
9	considered	wf	VBN	consider%2|considered%3	_	un	55:65
10	inferior	wf	JJ	inferior%1|inferior%3	inferior%3:00:01::	man	66:74

# text = overbearing pride or presumption
# id = 04888703-n-1
# type = def
1	overbearing	wf	JJ	overbear%2|overbearing%3	overbearing%5:00:00:domineering:00	man	0:11
2	pride	wf	NN	pride%1|pride%2	pride%1:04:00::	man	12:17
3	or	wf	CC	or	_	ignore	18:20
4	presumption	wf	NN	presumption%1	presumption%1:07:00::	man	21:32

# text = the trait of being imperious and overbearing
# id = 04888788-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	trait	wf	NN	trait%1	trait%1:07:00::	auto	4:9
3	of	wf	IN	of	_	ignore	10:12
4	being	wf	VBG	being%1|be%2	_	un	13:18
5	imperious	wf	JJ	imperious%3	_	un	19:28
6	and	wf	CC	and	_	ignore	29:32
7	overbearing	wf	JJ	overbear%2|overbearing%3	overbearing%5:00:00:domineering:00	man	33:44

# text = adopting a vain conceited posture
# id = 04887701-n-1
# type = def
1	adopting	wf	VBG	adopt%2	_	un	0:8
2	a	wf	DT	a	_	ignore	9:10
3	vain	wf	JJ	vain%3	vain%5:00:00:proud:00	man	11:15
4	conceited	wf	JJ	conceited%3	conceited%5:00:00:proud:00	auto	16:25
5	posture	wf	NN	posture%1|posture%2	posture%1:09:00::	man	26:33

# text = a disposition to be patient and long suffering
# id = 04889779-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	disposition	wf	NN	disposition%1	_	un	2:13
3	to	wf	TO	to	_	ignore	14:16
4	be	wf	VB	be%2	_	un	17:19
5	patient	wf	NN	patient%1|patient%3	patient%3:00:00::	man	20:27
6	and	wf	CC	and	_	ignore	28:31
7	_	glob|a	_	long-suffering%1|long-suffering%3	long-suffering%5:00:00:patient:00	man	_
8	long	cf|a	JJ	long%2|long%3|long%4	_	un	32:36
9	suffering	cf|a	NN	suffering%1|suffer%2|suffering%3	_	un	37:46

# text = the quality of lacking a strong character; an irresolute disposition
# id = 04889966-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	quality	wf	NN	quality%1|quality%3	_	un	4:11
3	of	wf	IN	of	_	ignore	12:14
4	lacking	wf	VBG	lack%2|lacking%3	lack%2:42:00::	man	15:22
5	a	wf	DT	a	_	ignore	23:24
6	strong	wf	JJ	strong%3	_	un	25:31
7	character	wf	NN	character%1|character%2	_	un	32:41
8	;	wf	punc	_	_	ignore	41:42
9	an	wf	DT	an	_	ignore	43:45
10	irresolute	wf	JJ	irresolute%3	irresolute%3:00:00::	auto	46:56
11	disposition	wf	NN	disposition%1	_	un	57:68

# text = the trait of forming opinions by distinguishing and evaluating
# id = 04890361-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	trait	wf	NN	trait%1	trait%1:07:00::	auto	4:9
3	of	wf	IN	of	_	ignore	10:12
4	forming	wf	VBG	form%2	form%2:42:02::	man	13:20
5	opinions	wf	NNS	opinion%1	_	un	21:29
6	by	wf	IN	by	_	ignore	30:32
7	distinguishing	wf	VBG	distinguish%2	distinguish%2:31:00::	man	33:47
8	and	wf	CC	and	_	ignore	48:51
9	evaluating	wf	VBG	evaluate%2	_	un	52:62

# text = displaying a sense of being better than others; 
# id = 04889000-n-1
# type = def
1	displaying	wf	VBG	display%2	_	un	0:10
2	a	wf	DT	a	_	ignore	11:12
3	sense	wf	NN	sense%1|sense%2	_	un	13:18
4	of	wf	IN	of	_	ignore	19:21
5	being	wf	VBG	being%1|be%2	_	un	22:27
6	better	wf	JJR	better%1|better%2|better%3|good%3|well%3|better%4|well%4	better%3:00:00::	man	28:34
7	than	wf	IN	than	_	ignore	35:39
8	others	wf	PRP	others	_	ignore	40:46
9	;	wf	punc	_	_	ignore	46:47

# text = he hated the white man's superiority and condescension
# id = 04889000-n-2
# type = ex
1	he	wf	_	he	_	ignore	0:2
2	hated	wf	_	hate%2|hated%3	_	un	3:8
3	the	wf	_	the	_	ignore	9:12
4	white	wf	_	white%1|white%2|white%3	_	un	13:18
5	man's	wf	_	man%1	_	un	19:24
6	superiority	wf	_	superiority%1	superiority%1:07:02::	auto	25:36
7	and	wf	_	and	_	ignore	37:40
8	condescension	wf	_	condescension%1	_	un	41:54

# text = the trait of being circumspect and prudent
# id = 04891184-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	trait	wf	NN	trait%1	trait%1:07:00::	auto	4:9
3	of	wf	IN	of	_	ignore	10:12
4	being	wf	VBG	being%1|be%2	_	un	13:18
5	circumspect	wf	JJ	circumspect%3	circumspect%5:00:00:prudent:00	auto	19:30
6	and	wf	CC	and	_	ignore	31:34
7	prudent	wf	JJ	prudent%3	prudent%3:00:00::	man	35:42

# text = the trait of utilizing knowledge and experience with common sense and insight
# id = 04890112-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	trait	wf	NN	trait%1	trait%1:07:00::	auto	4:9
3	of	wf	IN	of	_	ignore	10:12
4	utilizing	wf	VBG	utilize%2	utilize%2:34:00::	man	13:22
5	knowledge	wf	NN	knowledge%1	knowledge%1:03:00::	auto	23:32
6	and	wf	CC	and	_	ignore	33:36
7	experience	wf	NN	experience%1|experience%2	_	un	37:47
8	with	wf	IN	with	_	ignore	48:52
9	_	glob|a	_	common_sense%1	common_sense%1:09:00::	auto	_
10	common	cf|a	JJ	common%1|common%3	_	un	53:59
11	sense	cf|a	NN	sense%1|sense%2	_	un	60:65
12	and	wf	CC	and	_	ignore	66:69
13	insight	wf	NN	insight%1	_	un	70:77

# text = the trait of condescending to those of lower social status
# id = 04889162-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	trait	wf	NN	trait%1	trait%1:07:00::	auto	4:9
3	of	wf	IN	of	_	ignore	10:12
4	condescending	wf	VBG	condescend%2|condescending%3	condescend%2:41:01::	man	13:26
5	to	wf	TO	to	_	ignore	27:29
6	those	wf	PRP	those	_	ignore	30:35
7	of	wf	IN	of	_	ignore	36:38
8	lower	wf	RBR	lower%1|lower%2|low%3|low%4	_	un	39:44
9	_	glob|a	_	social_status%1	social_status%1:26:00::	auto	_
10	social	cf|a	JJ	social%1|social%3	_	un	45:51
11	status	cf|a	NN	status%1	_	un	52:58

# text = the quality of being worthy of esteem or respect; 
# id = 04886881-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	quality	wf	NN	quality%1|quality%3	_	un	4:11
3	of	wf	IN	of	_	ignore	12:14
4	being	wf	VBG	being%1|be%2	_	un	15:20
5	worthy	wf	JJ	worthy%1|worthy%3	worthy%3:00:00::	man	21:27
6	of	wf	IN	of	_	ignore	28:30
7	esteem	wf	NN	esteem%1|esteem%2	esteem%1:09:00::	man	31:37
8	or	wf	CC	or	_	ignore	38:40
9	respect	wf	NN	respect%1|respect%2	_	un	41:48
10	;	wf	punc	_	_	ignore	48:49

# text = it was beneath his dignity to cheat
# id = 04886881-n-2
# type = ex
1	it	wf	_	it	_	ignore	0:2
2	was	wf	_	be%2	_	un	3:6
3	beneath	wf	_	beneath%4	_	un	7:14
4	his	wf	_	his	_	ignore	15:18
5	dignity	wf	_	dignity%1	dignity%1:07:00::	auto	19:26
6	to	wf	_	to	_	ignore	27:29
7	cheat	wf	_	cheat%1|cheat%2	_	un	30:35

# text = showed his true dignity when under pressure
# id = 04886881-n-3
# type = ex
1	showed	wf	_	shew%2|show%2	_	un	0:6
2	his	wf	_	his	_	ignore	7:10
3	true	wf	_	true%1|true%2|true%3|true%4	_	un	11:15
4	dignity	wf	_	dignity%1	dignity%1:07:00::	auto	16:23
5	when	wf	_	when	_	ignore	24:28
6	under	wf	_	under%3|under%4	_	un	29:34
7	pressure	wf	_	pressure%1|pressure%2	_	un	35:43

# text = the trait of being injudicious
# id = 04891558-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	trait	wf	NN	trait%1	trait%1:07:00::	auto	4:9
3	of	wf	IN	of	_	ignore	10:12
4	being	wf	VBG	being%1|be%2	_	un	13:18
5	injudicious	wf	JJ	injudicious%3	injudicious%5:00:00:imprudent:00	auto	19:30

# text = a disposition to be humble; a lack of false pride; 
# id = 04889527-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	disposition	wf	NN	disposition%1	_	un	2:13
3	to	wf	TO	to	_	ignore	14:16
4	be	wf	VB	be%2	_	un	17:19
5	humble	wf	JJ	humble%2|humble%3	humble%3:00:00::	man	20:26
6	;	wf	punc	_	_	ignore	26:27
7	a	wf	DT	a	_	ignore	28:29
8	lack	wf	NN	lack%1|lack%2	lack%1:26:00::	man	30:34
9	of	wf	IN	of	_	ignore	35:37
10	false	wf	JJ	false%3|false%4	false%5:00:00:counterfeit:00|false%5:00:00:artificial:00	man	38:43
11	pride	wf	NN	pride%1|pride%2	pride%1:04:00::	man	44:49
12	;	wf	punc	_	_	ignore	49:50

# text = not everyone regards humility as a virtue
# id = 04889527-n-2
# type = ex
1	not	wf	_	not%4	_	un	0:3
2	everyone	wf	_	everyone	_	ignore	4:12
3	regards	wf	_	regard%1|regard%2	_	un	13:20
4	humility	wf	_	humility%1	humility%1:07:00::	auto	21:29
5	as	wf	_	as	_	ignore	30:32
6	a	wf	_	a	_	ignore	33:34
7	virtue	wf	_	virtue%1	_	un	35:41

# text = wisdom in the management of public affairs
# id = 04890865-n-1
# type = def
1	wisdom	wf	NN	wisdom%1	wisdom%1:07:00::	man	0:6
2	in	wf	IN	in	_	ignore	7:9
3	the	wf	DT	the	_	ignore	10:13
4	management	wf	NN	management%1	management%1:04:00::	man	14:24
5	of	wf	IN	of	_	ignore	25:27
6	public	wf	JJ	public%1|public%3	public%3:00:00::	man	28:34
7	affairs	wf	NNS	affair%1|affairs%1	affairs%1:04:00::	man	35:42

# text = the manifestation of scorn and contempt; 
# id = 04888510-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	manifestation	wf	NN	manifestation%1	manifestation%1:10:01::	man	4:17
3	of	wf	IN	of	_	ignore	18:20
4	scorn	wf	NN	scorn%1|scorn%2	scorn%1:10:00::	man	21:26
5	and	wf	CC	and	_	ignore	27:30
6	contempt	wf	NN	contempt%1	contempt%1:12:00::|contempt%1:10:00::	man	31:39
7	;	wf	punc	_	_	ignore	39:40

# text = every subordinate sensed his contemptuousness and hated him in return
# id = 04888510-n-2
# type = ex
1	every	wf	_	every	_	ignore	0:5
2	subordinate	wf	_	subordinate%1|subordinate%2|subordinate%3	_	un	6:17
3	sensed	wf	_	sense%2|sensed%3	_	un	18:24
4	his	wf	_	his	_	ignore	25:28
5	contemptuousness	wf	_	contemptuousness%1	contemptuousness%1:07:00::	auto	29:45
6	and	wf	_	and	_	ignore	46:49
7	hated	wf	_	hate%2|hated%3	_	un	50:55
8	him	wf	_	him	_	ignore	56:59
9	in	wf	_	in	_	ignore	60:62
10	return	wf	_	return%1|return%2	_	un	63:69

# text = the trait of judging wisely and objectively; 
# id = 04891010-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	trait	wf	NN	trait%1	trait%1:07:00::	auto	4:9
3	of	wf	IN	of	_	ignore	10:12
4	judging	wf	VBG	judging%1|judge%2	judge%2:31:00::	man	13:20
5	wisely	wf	RB	wisely%4	wisely%4:02:00::	auto	21:27
6	and	wf	CC	and	_	ignore	28:31
7	objectively	wf	RB	objectively%4	objectively%4:02:00::	auto	32:43
8	;	wf	punc	_	_	ignore	43:44

# text = a man of discernment
# id = 04891010-n-2
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	man	wf	_	man%1|man%2	_	un	2:5
3	of	wf	_	of	_	ignore	6:8
4	discernment	wf	_	discernment%1	discernment%1:07:00::	auto	9:20

# text = the trait of acting stupidly or rashly
# id = 04891333-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	trait	wf	NN	trait%1	trait%1:07:00::	auto	4:9
3	of	wf	IN	of	_	ignore	10:12
4	acting	wf	VBG	acting%1|act%2|acting%3	_	un	13:19
5	stupidly	wf	RB	stupidly%4	stupidly%4:02:00::	auto	20:28
6	or	wf	CC	or	_	ignore	29:31
7	rashly	wf	RB	rashly%4	rashly%4:02:03::	auto	32:38

# text = a ludicrous folly; 
# id = 04891683-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	ludicrous	wf	JJ	ludicrous%3	_	un	2:11
3	folly	wf	NN	folly%1	folly%1:07:00::	man	12:17
4	;	wf	punc	_	_	ignore	17:18

# text = the crowd laughed at the absurdity of the clown's behavior
# id = 04891683-n-2
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	crowd	wf	_	crowd%1|crowd%2	_	un	4:9
3	laughed	wf	_	laugh%2	_	un	10:17
4	at	wf	_	at	_	ignore	18:20
5	the	wf	_	the	_	ignore	21:24
6	absurdity	wf	_	absurdity%1	absurdity%1:07:01::	auto	25:34
7	of	wf	_	of	_	ignore	35:37
8	the	wf	_	the	_	ignore	38:41
9	clown's	wf	_	clown%1	_	un	42:49
10	behavior	wf	_	behavior%1	_	un	50:58

# text = tendency to associate with only a select group
# id = 04889337-n-1
# type = def
1	tendency	wf	NN	tendency%1	tendency%1:07:00::	man	0:8
2	to	wf	TO	to	_	ignore	9:11
3	associate	wf	VB	associate%1|associate%2|associate%3	associate%2:41:02::	man	12:21
4	with	wf	IN	with	_	ignore	22:26
5	only	wf	RB	only%3|only%4	_	un	27:31
6	a	wf	DT	a	_	ignore	32:33
7	select	wf	JJ	select%2|select%3	select%5:00:02:superior:02	man	34:40
8	group	wf	NN	group%1|group%2	group%1:03:00::	man	41:46

# text = pride in your city
# id = 04886790-n-1
# type = def
1	pride	wf	NN	pride%1|pride%2	pride%1:12:01::	man	0:5
2	in	wf	IN	in	_	ignore	6:8
3	your	wf	PRP$	your	_	ignore	9:13
4	city	wf	NN	city%1	city%1:15:00::	man	14:18

# text = prudence in avoiding waste
# id = 04893358-n-1
# type = def
1	prudence	wf	NN	prudence%1	prudence%1:07:00::	man	0:8
2	in	wf	IN	in	_	ignore	9:11
3	avoiding	wf	VBG	avoid%2	avoid%2:32:00::	man	12:20
4	waste	wf	NN	waste%1|waste%2|waste%3	_	un	21:26

# text = the quality of being asinine; stupidity combined with stubbornness
# id = 04891944-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	quality	wf	NN	quality%1|quality%3	_	un	4:11
3	of	wf	IN	of	_	ignore	12:14
4	being	wf	VBG	being%1|be%2	_	un	15:20
5	asinine	wf	JJ	asinine%3	asinine%5:00:00:foolish:00	auto	21:28
6	;	wf	punc	_	_	ignore	28:29
7	stupidity	wf	NN	stupidity%1	stupidity%1:09:00::	man	30:39
8	combined	wf	VBN	combine%2|combined%3	combine%2:42:00::	man	40:48
9	with	wf	IN	with	_	ignore	49:53
10	stubbornness	wf	NN	stubbornness%1	stubbornness%1:07:00::|stubbornness%1:07:01::	man	54:66

# text = the capacity to assess situations or circumstances shrewdly and to draw sound conclusions
# id = 04892084-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	capacity	wf	NN	capacity%1	_	un	4:12
3	to	wf	TO	to	_	ignore	13:15
4	assess	wf	VB	assess%2	_	un	16:22
5	situations	wf	NNS	situation%1	situation%1:26:01::	man	23:33
6	or	wf	CC	or	_	ignore	34:36
7	circumstances	wf	NNS	circumstance%1|circumstances%1	circumstance%1:09:00::	man	37:50
8	shrewdly	wf	RB	shrewdly%4	shrewdly%4:02:00::	auto	51:59
9	and	wf	CC	and	_	ignore	60:63
10	to	wf	TO	to	_	ignore	64:66
11	draw	wf	VB	draw%1|draw%2	_	un	67:71
12	sound	wf	JJ	sound%1|sound%2|sound%3	sound%5:00:02:valid:00|sound%5:00:00:reasonable:00	man	72:77
13	conclusions	wf	NNS	conclusion%1	conclusion%1:09:00::	man	78:89

# text = providence by virtue of planning prudently for the future
# id = 04893172-n-1
# type = def
1	providence	wf	NN	providence%1	providence%1:07:00::	man	0:10
2	by	wf	IN	by	_	ignore	11:13
3	virtue	wf	NN	virtue%1	_	ignore	14:20
4	of	wf	IN	of	_	ignore	21:23
5	planning	wf	VBG	planning%1|plan%2	plan%2:31:00::	man	24:32
6	prudently	wf	RB	prudently%4	prudently%4:02:00::	auto	33:42
7	for	wf	IN	for	_	ignore	43:46
8	the	wf	DT	the	_	ignore	47:50
9	future	wf	NN	future%1|future%3	future%1:28:00::	man	51:57

# text = judgment based on observable phenomena and uninfluenced by emotions or personal prejudices
# id = 04892344-n-1
# type = def
1	judgment	wf	NN	judgment%1	_	un	0:8
2	based	wf	VBN	base%2|based%3	_	un	9:14
3	on	wf	IN	on	_	ignore	15:17
4	observable	wf	JJ	observable%3	observable%5:00:00:noticeable:00	auto	18:28
5	phenomena	wf	NNS	phenomenon%1	phenomenon%1:03:00::	man	29:38
6	and	wf	CC	and	_	ignore	39:42
7	uninfluenced	wf	JJ	uninfluenced%3	uninfluenced%5:00:00:unaffected:00	auto	43:55
8	by	wf	IN	by	_	ignore	56:58
9	emotions	wf	NNS	emotion%1	emotion%1:12:00::	auto	59:67
10	or	wf	CC	or	_	ignore	68:70
11	personal	wf	JJ	personal%1|personal%3	personal%5:00:00:subjective:00	man	71:79
12	prejudices	wf	NNS	prejudice%1|prejudice%2	prejudice%1:09:01::	man	80:90

# text = a lack of caution in practical affairs
# id = 04894037-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	lack	wf	NN	lack%1|lack%2	lack%1:26:00::	man	2:6
3	of	wf	IN	of	_	ignore	7:9
4	caution	wf	NN	caution%1|caution%2	caution%1:07:00::	man	10:17
5	in	wf	IN	in	_	ignore	18:20
6	practical	wf	JJ	practical%3	practical%3:00:00::	man	21:30
7	affairs	wf	NNS	affair%1|affairs%1	affairs%1:09:00::	man	31:38

# text = a frivolous lack of prudence
# id = 04894444-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	frivolous	wf	JJ	frivolous%3	frivolous%3:00:00::	auto	2:11
3	lack	wf	NN	lack%1|lack%2	lack%1:26:00::	man	12:16
4	of	wf	IN	of	_	ignore	17:19
5	prudence	wf	NN	prudence%1	prudence%1:07:00::	man	20:28

# text = the prudence and care exercised by someone in the management of resources
# id = 04892970-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	prudence	wf	NN	prudence%1	prudence%1:07:00::	man	4:12
3	and	wf	CC	and	_	ignore	13:16
4	care	wf	NN	care%1|care%2	care%1:09:00::	man	17:21
5	exercised	wf	VBN	exercise%2	_	un	22:31
6	by	wf	IN	by	_	ignore	32:34
7	someone	wf	NN	someone%1	someone%1:03:00::	auto	35:42
8	in	wf	IN	in	_	ignore	43:45
9	the	wf	DT	the	_	ignore	46:49
10	management	wf	NN	management%1	management%1:04:00::	man	50:60
11	of	wf	IN	of	_	ignore	61:63
12	resources	wf	NNS	resource%1	resource%1:21:00::	man	64:73

# text = judgment based on individual personal impressions and feelings and opinions rather than external facts
# id = 04892544-n-1
# type = def
1	judgment	wf	NN	judgment%1	_	un	0:8
2	based	wf	VBN	base%2|based%3	_	un	9:14
3	on	wf	IN	on	_	ignore	15:17
4	individual	wf	JJ	individual%1|individual%3	individual%3:00:00::	man	18:28
5	personal	wf	JJ	personal%1|personal%3	personal%5:00:00:subjective:00	man	29:37
6	impressions	wf	NNS	impression%1	_	un	38:49
7	and	wf	CC	and	_	ignore	50:53
8	feelings	wf	NNS	feeling%1|feelings%1	_	un	54:62
9	and	wf	CC	and	_	ignore	63:66
10	opinions	wf	NNS	opinion%1	_	un	67:75
11	rather	wf	RB	rather%4	_	un	76:82
12	than	wf	IN	than	_	ignore	83:87
13	external	wf	JJ	external%1|external%3	external%5:00:00:extrinsic:00	man	88:96
14	facts	wf	NNS	fact%1	fact%1:09:01::	man	97:102

# text = wisdom as evidenced by the possession of knowledge; 
# id = 04890546-n-1
# type = def
1	wisdom	wf	NN	wisdom%1	wisdom%1:07:00::	man	0:6
2	as	wf	IN	as	_	ignore	7:9
3	evidenced	wf	VBN	evidence%2|evidenced%3	evidence%2:32:00::	man	10:19
4	by	wf	IN	by	_	ignore	20:22
5	the	wf	DT	the	_	ignore	23:26
6	possession	wf	NN	possession%1	possession%1:04:00::	man	27:37
7	of	wf	IN	of	_	ignore	38:40
8	knowledge	wf	NN	knowledge%1	knowledge%1:03:00::	auto	41:50
9	;	wf	punc	_	_	ignore	50:51

# text = his knowledgeability impressed me
# id = 04890546-n-2
# type = ex
1	his	wf	_	his	_	ignore	0:3
2	knowledgeability	wf	_	knowledgeability%1	knowledgeability%1:07:00::	auto	4:20
3	impressed	wf	_	impress%2|impressed%3	_	un	21:30
4	me	wf	_	me	_	ignore	31:33

# text = his dullness was due to lack of initiation
# id = 04890546-n-3
# type = ex
1	his	wf	_	his	_	ignore	0:3
2	dullness	wf	_	dullness%1	_	un	4:12
3	was	wf	_	be%2	_	un	13:16
4	due	wf	_	due%1|due%3|due%4	_	un	17:20
5	to	wf	_	to	_	ignore	21:23
6	lack	wf	_	lack%1|lack%2	_	un	24:28
7	of	wf	_	of	_	ignore	29:31
8	initiation	wf	_	initiation%1	initiation%1:07:00::	auto	32:42

# text = tendency to believe readily
# id = 04895558-n-1
# type = def
1	tendency	wf	NN	tendency%1	tendency%1:07:00::	man	0:8
2	to	wf	TO	to	_	ignore	9:11
3	believe	wf	VB	believe%2	_	un	12:19
4	readily	wf	RB	readily%4	readily%4:02:00::	man	20:27

# text = discretion in practical affairs
# id = 04892794-n-1
# type = def
1	discretion	wf	NN	discretion%1	discretion%1:07:01::	man	0:10
2	in	wf	IN	in	_	ignore	11:13
3	practical	wf	JJ	practical%3	practical%3:00:00::	man	14:23
4	affairs	wf	NNS	affair%1|affairs%1	affairs%1:09:00::	man	24:31

# text = the trait of acting rashly and without prudence
# id = 04894204-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
