# text = register (perceptual input); 
# id = 02107248-v-1
# type = def
1	register	wf	VB	register%1|register%2	register%2:39:00::	man	0:8

# text = rolling drums
# id = 02198014-v-3
# type = ex
1	rolling	wf	_	rolling%1|roll%2|rolling%3	roll%2:39:00::	auto	0:7
2	drums	wf	_	drum%1|drum%2	_	un	8:13

# text = give reluctantly; 
# id = 02200341-v-1
# type = def
1	give	wf	VB	give%1|give%2	_	un	0:4
2	reluctantly	wf	RB	reluctantly%4	reluctantly%4:02:00::	auto	5:16
3	;	wf	punc	_	_	ignore	16:17

# text = He coughed up some money for his children's tuition
# id = 02200341-v-2
# type = ex
1	He	wf	_	he	_	ignore	0:2
2	_	glob|a	_	cough_up%2	cough_up%2:40:00::	auto	_
3	coughed	cf|a	_	cough%2	_	un	3:10
4	up	cf|a	_	up%2|up%3|up%4	_	un	11:13
5	some	wf	_	some	_	ignore	14:18
6	money	wf	_	money%1	_	un	19:24
7	for	wf	_	for	_	ignore	25:28
8	his	wf	_	his	_	ignore	29:32
9	children's	wf	_	child%1	_	un	33:43
10	tuition	wf	_	tuition%1	_	un	44:51

# text = glow or cause to glow with warm color or light; 
# id = 02199435-v-1
# type = def
1	glow	wf	VB	glow%1|glow%2	_	un	0:4
2	or	wf	CC	or	_	ignore	5:7
3	cause	wf	VB	cause%1|cause%2	_	un	8:13
4	to	wf	TO	to	_	ignore	14:16
5	glow	wf	VB	glow%1|glow%2	_	un	17:21
6	with	wf	IN	with	_	ignore	22:26
7	warm	wf	JJ	warm%2|warm%3|warm%4	_	un	27:31
8	color	wf	NN	color%1|color%2|color%3	_	un	32:37
9	or	wf	CC	or	_	ignore	38:40
10	light	wf	NN	light%1|light%2|light%3|light%4	_	un	41:46
11	;	wf	punc	_	_	ignore	46:47

# text = the sky flushed with rosy splendor
# id = 02199435-v-2
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	sky	wf	_	sky%1|sky%2	_	un	4:7
3	flushed	wf	_	flush%2|flushed%3	flush%2:39:00::	auto	8:15
4	with	wf	_	with	_	ignore	16:20
5	rosy	wf	_	rosy%3	_	un	21:25
6	splendor	wf	_	splendor%1	_	un	26:34

# text = endow with a benefice
# id = 02201521-v-1
# type = def
1	endow	wf	VB	endow%2	endow%2:40:00::	man	0:5
2	with	wf	IN	with	_	ignore	6:10
3	a	wf	DT	a	_	ignore	11:12
4	benefice	wf	NN	benefice%1|benefice%2	benefice%1:21:00::	man	13:21

# text = give as a present; make a gift of; 
# id = 02200686-v-1
# type = def
1	give	wf	VB	give%1|give%2	_	un	0:4
2	as	wf	IN	as	_	ignore	5:7
3	a	wf	DT	a	_	ignore	8:9
4	present	wf	NN	present%1|present%2|present%3	_	un	10:17
5	;	wf	punc	_	_	ignore	17:18
6	make	wf	VB	make%1|make%2	make%2:30:15::	man	19:23
7	a	wf	DT	a	_	ignore	24:25
8	gift	wf	NN	gift%1|gift%2	gift%1:21:00::	man	26:30
9	of	wf	IN	of	_	ignore	31:33
10	;	wf	punc	_	_	ignore	33:34

# text = What will you give her for her birthday?
# id = 02200686-v-2
# type = ex
1	What	wf	_	what	_	ignore	0:4
2	will	wf	_	will%1|will%2	_	un	5:9
3	you	wf	_	you	_	ignore	10:13
4	give	wf	_	give%1|give%2	give%2:40:01::	auto	14:18
5	her	wf	_	her	_	ignore	19:22
6	for	wf	_	for	_	ignore	23:26
7	her	wf	_	her	_	ignore	27:30
8	birthday	wf	_	birthday%1	_	un	31:39
9	?	wf	punc	_	_	ignore	39:40

# text = cause to stand out or be clearly defined or visible; 
# id = 02199119-v-1
# type = def
1	cause	wf	VB	cause%1|cause%2	_	un	0:5
2	to	wf	TO	to	_	ignore	6:8
3	stand	wf	VB	stand%1|stand%2	_	un	9:14
4	out	wf	RB	out%1|out%2|out%3|out%4	_	un	15:18
5	or	wf	CC	or	_	ignore	19:21
6	be	wf	VB	be%2	_	un	22:24
7	clearly	wf	RB	clearly%4	_	un	25:32
8	defined	wf	JJ	define%2|defined%3	_	un	33:40
9	or	wf	CC	or	_	ignore	41:43
10	visible	wf	JJ	visible%3	_	un	44:51
11	;	wf	punc	_	_	ignore	51:52

# text = a face etched with pain
# id = 02199119-v-2
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	face	wf	_	face%1|face%2	_	un	2:6
3	etched	wf	_	etch%2|etched%3	etch%2:39:00::	auto	7:13
4	with	wf	_	with	_	ignore	14:18
5	pain	wf	_	pain%1|pain%2	_	un	19:23

# text = the leafless branches etched against the sky
# id = 02199119-v-3
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	leafless	wf	_	leafless%3	_	un	4:12
3	branches	wf	_	branch%1|branch%2	_	un	13:21
4	etched	wf	_	etch%2|etched%3	etch%2:39:00::	auto	22:28
5	against	wf	_	against	_	ignore	29:36
6	the	wf	_	the	_	ignore	37:40
7	sky	wf	_	sky%1|sky%2	_	un	41:44

# text = furnish with an endowment; 
# id = 02201268-v-1
# type = def
1	furnish	wf	VB	furnish%2	_	un	0:7
2	with	wf	IN	with	_	ignore	8:12
3	an	wf	DT	an	_	ignore	13:15
4	endowment	wf	NN	endowment%1	endowment%1:21:00::	man	16:25
5	;	wf	punc	_	_	ignore	25:26

# text = When she got married, she got dowered
# id = 02201268-v-2
# type = ex
1	When	wf	_	when	_	ignore	0:4
2	she	wf	_	she	_	ignore	5:8
3	got	wf	_	get%2	_	un	9:12
4	married	wf	_	married%1|marry%2|married%3	_	un	13:20
5	,	wf	punc	_	_	ignore	20:21
6	she	wf	_	she	_	ignore	22:25
7	got	wf	_	get%2	_	un	26:29
8	dowered	wf	_	dower%2|dowered%3	dower%2:40:00::	auto	30:37

# text = to get into a position of having, e.g., safety, comfort; 
# id = 02201138-v-1
# type = def
1	to	wf	TO	to	_	ignore	0:2
2	get	wf	VB	get%1|get%2	_	un	3:6
3	into	wf	IN	into	_	ignore	7:11
4	a	wf	DT	a	_	ignore	12:13
5	position	wf	NN	position%1|position%2	_	un	14:22
6	of	wf	IN	of	_	ignore	23:25
7	having	wf	VBG	have%2	_	un	26:32
8	,	wf	punc	_	_	ignore	32:33
9	e.g.	wf	RB	e.g.	e.g.%4:02:00::	auto	34:38
10	,	wf	punc	_	_	ignore	38:39
11	safety	wf	NN	safety%1	safety%1:26:00::	man	40:46
12	,	wf	punc	_	_	ignore	46:47
13	comfort	wf	NN	comfort%1|comfort%2	comfort%1:26:00::|comfort%1:12:00::	man	48:55
14	;	wf	punc	_	_	ignore	55:56

# text = take shelter from the storm
# id = 02201138-v-2
# type = ex
1	take	wf	_	take%1|take%2	take%2:40:08::	auto	0:4
2	shelter	wf	_	shelter%1|shelter%2	_	un	5:12
3	from	wf	_	from	_	ignore	13:17
4	the	wf	_	the	_	ignore	18:21
5	storm	wf	_	storm%1|storm%2	_	un	22:27

# text = make a gift of; 
# id = 02201855-v-1
# type = def
1	make	wf	VB	make%1|make%2	make%2:30:15::	man	0:4
2	a	wf	DT	a	_	ignore	5:6
3	gift	wf	NN	gift%1|gift%2	gift%1:21:00::	man	7:11
4	of	wf	IN	of	_	ignore	12:14
5	;	wf	punc	_	_	ignore	14:15

# text = She gave away her antique furniture
# id = 02201855-v-2
# type = ex
1	She	wf	_	she	_	ignore	0:3
2	_	glob|a	_	give_away%2	give_away%2:40:00::	auto	_
3	gave	cf|a	_	give%2	_	un	4:8
4	away	cf|a	_	away%3|away%4	_	un	9:13
5	her	wf	_	her	_	ignore	14:17
6	antique	wf	_	antique%1|antique%2|antique%3	_	un	18:25
7	furniture	wf	_	furniture%1	_	un	26:35

# text = give to several people; 
# id = 02201644-v-1
# type = def
1	give	wf	VB	give%1|give%2	_	un	0:4
2	to	wf	TO	to	_	ignore	5:7
3	several	wf	JJ	several%3	_	un	8:15
4	people	wf	NNS	people%1|people%2	_	un	16:22
5	;	wf	punc	_	_	ignore	22:23

# text = The teacher handed out the exams
# id = 02201644-v-2
# type = ex
1	The	wf	_	the	_	ignore	0:3
2	teacher	wf	_	teacher%1	_	un	4:11
3	_	glob|a	_	hand_out%2	hand_out%2:40:00::	auto	_
4	handed	cf|a	_	hand%2|handed%3	_	un	12:18
5	out	cf|a	_	out%1|out%2|out%3|out%4	_	un	19:22
6	the	wf	_	the	_	ignore	23:26
7	exams	wf	_	exam%1	_	un	27:32

# text = transfer possession of something concrete or abstract to somebody; 
# id = 02199590-v-1
# type = def
1	transfer	wf	VB	transfer%1|transfer%2	transfer%2:40:00::	man	0:8
2	possession	wf	NN	possession%1	possession%1:04:00::	man	9:19
3	of	wf	IN	of	_	ignore	20:22
4	something	wf	PRP	something	_	ignore	23:32
5	concrete	wf	JJ	concrete%1|concrete%2|concrete%3	concrete%3:00:00::	man	33:41
6	or	wf	CC	or	_	ignore	42:44
7	abstract	wf	JJ	abstract%1|abstract%2|abstract%3	abstract%3:00:00::	man	45:53
8	to	wf	TO	to	_	ignore	54:56
9	somebody	wf	NN	somebody%1	somebody%1:03:00::	auto	57:65
10	;	wf	punc	_	_	ignore	65:66

# text = I gave her my money
# id = 02199590-v-2
# type = ex
1	I	wf	_	I	_	ignore	0:1
2	gave	wf	_	give%2	give%2:40:00::	auto	2:6
3	her	wf	_	her	_	ignore	7:10
4	my	wf	_	my	_	ignore	11:13
5	money	wf	_	money%1	_	un	14:19

# text = can you give me lessons?
# id = 02199590-v-3
# type = ex
1	can	wf	_	can%1|can%2	_	un	0:3
2	you	wf	_	you	_	ignore	4:7
3	give	wf	_	give%1|give%2	give%2:40:00::	auto	8:12
4	me	wf	_	me	_	ignore	13:15
5	lessons	wf	_	lesson%1	_	un	16:23
6	?	wf	punc	_	_	ignore	23:24

# text = She gave the children lots of love and tender loving care
# id = 02199590-v-4
# type = ex
1	She	wf	_	she	_	ignore	0:3
2	gave	wf	_	give%2	give%2:40:00::	auto	4:8
3	the	wf	_	the	_	ignore	9:12
4	children	wf	_	child%1	_	un	13:21
5	lots	wf	_	lot%1|lots%1|lot%2|lots%4	_	un	22:26
6	of	wf	_	of	_	ignore	27:29
7	love	wf	_	love%1|love%2	_	un	30:34
8	and	wf	_	and	_	ignore	35:38
9	tender	wf	_	tender%1|tender%2|tender%3	_	un	39:45
10	loving	wf	_	love%2|loving%3	_	un	46:52
11	care	wf	_	care%1|care%2	_	un	53:57

# text = dispose of in a lottery; 
# id = 02201975-v-1
# type = def
1	dispose	wf	VB	dispose%2	dispose%2:40:11::	man	0:7
2	of	wf	IN	of	_	ignore	8:10
3	in	wf	IN	in	_	ignore	11:13
4	a	wf	DT	a	_	ignore	14:15
5	lottery	wf	NN	lottery%1	lottery%1:04:00::	man	16:23
6	;	wf	punc	_	_	ignore	23:24

# text = We raffled off a trip to the Bahamas
# id = 02201975-v-2
# type = ex
1	We	wf	_	we	_	ignore	0:2
2	_	glob|a	_	raffle_off%2	raffle_off%2:40:00::	auto	_
3	raffled	cf|a	_	raffle%2	_	un	3:10
4	off	cf|a	_	off%2|off%3|off%4	_	un	11:14
5	a	wf	_	a	_	ignore	15:16
6	trip	wf	_	trip%1|trip%2	_	un	17:21
7	to	wf	_	to	_	ignore	22:24
8	the	wf	_	the	_	ignore	25:28
9	Bahamas	wf	_	Bahamas%1	_	un	29:36

# text = appear to one's own mind or opinion; 
# id = 02198234-v-1
# type = def
1	appear	wf	VB	appear%2	_	un	0:6
2	to	wf	TO	to	_	ignore	7:9
3	one's	wf	PRP$	one%1	_	un	10:15
4	own	wf	JJ	own%2|own%3	_	un	16:19
5	mind	wf	NN	mind%1|mind%2	mind%1:09:00::	man	20:24
6	or	wf	CC	or	_	ignore	25:27
7	opinion	wf	NN	opinion%1	_	un	28:35
8	;	wf	punc	_	_	ignore	35:36

# text = I seem to be misunderstood by everyone
# id = 02198234-v-2
# type = ex
1	I	wf	_	I	_	ignore	0:1
2	seem	wf	_	seem%2	seem%2:39:02::	auto	2:6
3	to	wf	_	to	_	ignore	7:9
4	be	wf	_	be%2	_	un	10:12
5	misunderstood	wf	_	misunderstand%2|misunderstood%3	_	un	13:26
6	by	wf	_	by	_	ignore	27:29
7	everyone	wf	_	everyone	_	ignore	30:38

# text = I can't seem to learn these Chinese characters
# id = 02198234-v-3
# type = ex
1	I	wf	_	I	_	ignore	0:1
2	ca	wf	_	can%1|can%2	_	ignore	2:4
3	n't	wf	_	not%4	_	ignore	4:7
4	seem	wf	_	seem%2	seem%2:39:02::	auto	8:12
5	to	wf	_	to	_	ignore	13:15
6	learn	wf	_	learn%2	_	un	16:21
7	these	wf	_	these	_	ignore	22:27
8	Chinese	wf	_	Chinese%1|Chinese%3	_	un	28:35
9	characters	wf	_	character%1|character%2	_	un	36:46

# text = interrupt the normal function of by means of anesthesia; 
# id = 02198423-v-1
# type = def
1	interrupt	wf	VB	interrupt%1|interrupt%2	interrupt%2:32:00::	man	0:9
2	the	wf	DT	the	_	ignore	10:13
3	normal	wf	JJ	normal%1|normal%3	normal%3:00:01::	man	14:20
4	function	wf	NN	function%1|function%2	_	un	21:29
5	of	wf	IN	of	_	ignore	30:32
6	by	wf	IN	by	_	ignore	33:35
7	means	wf	NN	mean%1|means%1|mean%2	_	ignore	36:41
8	of	wf	IN	of	_	ignore	42:44
9	anesthesia	wf	NN	anesthesia%1	anesthesia%1:26:00::	auto	45:55
10	;	wf	punc	_	_	ignore	55:56

# text = block a nerve
# id = 02198423-v-2
# type = ex
1	block	wf	_	block%1|block%2	block%2:39:05::	auto	0:5
2	a	wf	_	a	_	ignore	6:7
3	nerve	wf	_	nerve%1|nerve%2	_	un	8:13

# text = block a muscle
# id = 02198423-v-3
# type = ex
1	block	wf	_	block%1|block%2	block%2:39:05::	auto	0:5
2	a	wf	_	a	_	ignore	6:7
3	muscle	wf	_	muscle%1|muscle%2	_	un	8:14

# text = hold over goods to be sold for the next season
# id = 02202802-v-1
# type = def
1	_	glob|a	_	hold_over%2	hold_over%2:42:00::	man	_
2	hold	cf|a	VB	hold%1|hold%2	_	un	0:4
3	over	cf|a	IN	over%1|over%3|over%4	_	un	5:9
4	goods	wf	NNS	good%1	_	un	10:15
5	to	wf	TO	to	_	ignore	16:18
6	be	wf	VB	be%2	_	un	19:21
7	sold	wf	VBN	sell%2|sold%3	sell%2:40:00::	man	22:26
8	for	wf	IN	for	_	ignore	27:30
9	the	wf	DT	the	_	ignore	31:34
10	next	wf	JJ	next%3|next%4	next%5:00:00:succeeding:00	man	35:39
11	season	wf	NN	season%1|season%2	season%1:28:02::	man	40:46

# text = leave with; give temporarily; 
# id = 02200498-v-1
# type = def
1	leave	wf	VB	leave%1|leave%2	_	un	0:5
2	with	wf	IN	with	_	ignore	6:10
3	;	wf	punc	_	_	ignore	10:11
4	give	wf	VB	give%1|give%2	_	un	12:16
5	temporarily	wf	RB	temporarily%4	temporarily%4:02:00::	auto	17:28
6	;	wf	punc	_	_	ignore	28:29

# text = Can I give you my keys while I go in the pool?
# id = 02200498-v-2
# type = ex
1	Can	wf	_	can%1|can%2	_	un	0:3
2	I	wf	_	I	_	ignore	4:5
3	give	wf	_	give%1|give%2	give%2:40:02::	auto	6:10
4	you	wf	_	you	_	ignore	11:14
5	my	wf	_	my	_	ignore	15:17
6	keys	wf	_	key%1|key%2	_	un	18:22
7	while	wf	_	while%1	_	un	23:28
8	I	wf	_	I	_	ignore	29:30
9	go	wf	_	go%1|go%2|go%3	_	un	31:33
10	in	wf	_	in	_	ignore	34:36
11	the	wf	_	the	_	ignore	37:40
12	pool	wf	_	pool%1|pool%2	_	un	41:45
13	?	wf	punc	_	_	ignore	45:46

# text = Can I give you the children for the weekend?
# id = 02200498-v-3
# type = ex
1	Can	wf	_	can%1|can%2	_	un	0:3
2	I	wf	_	I	_	ignore	4:5
3	give	wf	_	give%1|give%2	give%2:40:02::	auto	6:10
4	you	wf	_	you	_	ignore	11:14
5	the	wf	_	the	_	ignore	15:18
6	children	wf	_	child%1	_	un	19:27
7	for	wf	_	for	_	ignore	28:31
8	the	wf	_	the	_	ignore	32:35
9	weekend	wf	_	weekend%1|weekend%2	_	un	36:43
10	?	wf	punc	_	_	ignore	43:44

# text = store or keep customarily; 
# id = 02204094-v-1
# type = def
1	store	wf	VB	store%1|store%2	store%2:40:00::	man	0:5
2	or	wf	CC	or	_	ignore	6:8
3	keep	wf	VB	keep%1|keep%2	_	un	9:13
4	customarily	wf	RB	customarily%4	customarily%4:02:00::	auto	14:25
5	;	wf	punc	_	_	ignore	25:26

# text = Where do you keep your gardening tools?
# id = 02204094-v-2
# type = ex
1	Where	wf	_	where	_	ignore	0:5
2	do	wf	_	do%1|do%2	_	un	6:8
3	you	wf	_	you	_	ignore	9:12
4	keep	wf	_	keep%1|keep%2	keep%2:40:13::	auto	13:17
5	your	wf	_	your	_	ignore	18:22
6	gardening	wf	_	gardening%1|garden%2	gardening%1:04:00::	man	23:32
7	tools	wf	_	tool%1|tool%2	_	un	33:38
8	?	wf	punc	_	_	ignore	38:39

# text = possess beforehand
# id = 02205012-v-1
# type = def
1	possess	wf	VB	possess%2	possess%2:40:00::	man	0:7
2	beforehand	wf	RB	beforehand%3|beforehand%4	beforehand%4:02:00::	man	8:18

# text = give a tip or gratuity to in return for a service, beyond the compensation agreed on; 
# id = 02202133-v-1
# type = def
1	give	wf	VB	give%1|give%2	_	un	0:4
2	a	wf	DT	a	_	ignore	5:6
3	tip	wf	NN	tip%1|tip%2	_	un	7:10
4	or	wf	CC	or	_	ignore	11:13
5	gratuity	wf	NN	gratuity%1	gratuity%1:21:01::	man	14:22
6	to	wf	TO	to	_	ignore	23:25
7	in	wf	IN	in	_	ignore	26:28
8	return	wf	NN	return%1|return%2	_	ignore	29:35
9	for	wf	IN	for	_	ignore	36:39
10	a	wf	DT	a	_	ignore	40:41
11	service	wf	NN	service%1|service%2	service%1:04:00::	man	42:49
12	,	wf	punc	_	_	ignore	49:50
13	beyond	wf	IN	beyond%4	_	un	51:57
14	the	wf	DT	the	_	ignore	58:61
15	compensation	wf	NN	compensation%1	compensation%1:21:00::	man	62:74
16	agreed	wf	VBN	agree%2|agreed%3	agree%2:32:00::	man	75:81
17	on	wf	IN	on	_	ignore	82:84
18	;	wf	punc	_	_	ignore	84:85

# text = Remember to tip the waiter
# id = 02202133-v-2
# type = ex
1	Remember	wf	_	remember%2	_	un	0:8
2	to	wf	_	to	_	ignore	9:11
3	tip	wf	_	tip%1|tip%2	tip%2:40:00::	auto	12:15
4	the	wf	_	the	_	ignore	16:19
5	waiter	wf	_	waiter%1	_	un	20:26

# text = fee the steward
# id = 02202133-v-3
# type = ex
1	fee	wf	_	fee%1|fee%2	fee%2:40:01::	auto	0:3
2	the	wf	_	the	_	ignore	4:7
3	steward	wf	_	steward%1	_	un	8:15

# text = perceive oneself to be in a certain condition or place; 
# id = 02197781-v-1
# type = def
1	perceive	wf	VB	perceive%2	perceive%2:39:00::	man	0:8
2	oneself	wf	PRP	oneself	_	ignore	9:16
3	to	wf	TO	to	_	ignore	17:19
4	be	wf	VB	be%2	_	un	20:22
5	in	wf	IN	in	_	ignore	23:25
6	a	wf	DT	a	_	ignore	26:27
7	certain	wf	JJ	certain%3	_	un	28:35
8	condition	wf	NN	condition%1|condition%2	_	un	36:45
9	or	wf	CC	or	_	ignore	46:48
10	place	wf	NN	place%1|place%2	place%1:15:00::	man	49:54
11	;	wf	punc	_	_	ignore	54:55

# text = I found myself in a difficult situation
# id = 02197781-v-2
# type = ex
1	I	wf	_	I	_	ignore	0:1
2	found	wf	_	found%1|find%2|found%2|found%3	find%2:39:05::	auto	2:7
3	myself	wf	_	myself	_	ignore	8:14
4	in	wf	_	in	_	ignore	15:17
5	a	wf	_	a	_	ignore	18:19
6	difficult	wf	_	difficult%3	_	un	20:29
7	situation	wf	_	situation%1	_	un	30:39

# text = When he woke up, he found himself in a hospital room
# id = 02197781-v-3
# type = ex
1	When	wf	_	when	_	ignore	0:4
2	he	wf	_	he	_	ignore	5:7
3	woke	wf	_	wake%2	_	un	8:12
4	up	wf	_	up%2|up%3|up%4	_	un	13:15
5	,	wf	punc	_	_	ignore	15:16
6	he	wf	_	he	_	ignore	17:19
7	found	wf	_	found%1|find%2|found%2|found%3	find%2:39:05::	auto	20:25
8	himself	wf	_	himself	_	ignore	26:33
9	in	wf	_	in	_	ignore	34:36
10	a	wf	_	a	_	ignore	37:38
11	hospital	wf	_	hospital%1	_	un	39:47
12	room	wf	_	room%1|room%2	_	un	48:52

# text = have and exercise; 
# id = 02204564-v-1
# type = def
1	have	wf	VB	have%1|have%2	_	un	0:4
2	and	wf	CC	and	_	ignore	5:8
3	exercise	wf	VB	exercise%1|exercise%2	_	un	9:17
4	;	wf	punc	_	_	ignore	17:18

# text = wield power and authority
# id = 02204564-v-2
# type = ex
1	wield	wf	_	wield%2	wield%2:40:00::	auto	0:5
2	power	wf	_	power%1|power%2	_	un	6:11
3	and	wf	_	and	_	ignore	12:15
4	authority	wf	_	authority%1	_	un	16:25

# text = maintain for use and service; 
# id = 02203168-v-1
# type = def
1	maintain	wf	VB	maintain%2	_	un	0:8
2	for	wf	IN	for	_	ignore	9:12
3	use	wf	NN	use%1|use%2	_	un	13:16
4	and	wf	CC	and	_	ignore	17:20
5	service	wf	NN	service%1|service%2	service%1:04:08::	man	21:28
6	;	wf	punc	_	_	ignore	28:29

# text = I keep a car in the countryside
# id = 02203168-v-2
# type = ex
1	I	wf	_	I	_	ignore	0:1
2	keep	wf	_	keep%1|keep%2	keep%2:40:10::	auto	2:6
3	a	wf	_	a	_	ignore	7:8
4	car	wf	_	car%1	_	un	9:12
5	in	wf	_	in	_	ignore	13:15
6	the	wf	_	the	_	ignore	16:19
7	countryside	wf	_	countryside%1	_	un	20:31

# text = She keeps an apartment in Paris for her shopping trips
# id = 02203168-v-3
# type = ex
1	She	wf	_	she	_	ignore	0:3
2	keeps	wf	_	keep%1|keep%2	keep%2:40:10::	auto	4:9
3	an	wf	_	an	_	ignore	10:12
4	apartment	wf	_	apartment%1	_	un	13:22
5	in	wf	_	in	_	ignore	23:25
6	Paris	wf	_	Paris%1	_	un	26:31
7	for	wf	_	for	_	ignore	32:35
8	her	wf	_	her	_	ignore	36:39
9	shopping	wf	_	shopping%1|shop%2	_	un	40:48
10	trips	wf	_	trip%1|trip%2	_	un	49:54

# text = look after; be the keeper of; have charge of; 
# id = 02202928-v-1
# type = def
1	_	glob|a	_	look_after%2	look_after%2:39:00::	man	_
2	look	cf|a	VB	look%1|look%2	_	un	0:4
3	after	cf|a	IN	after%3|after%4	_	un	5:10
4	;	wf	punc	_	_	ignore	10:11
5	be	wf	VB	be%2	_	un	12:14
6	the	wf	DT	the	_	ignore	15:18
7	keeper	wf	NN	keeper%1	keeper%1:18:02::	man	19:25
8	of	wf	IN	of	_	ignore	26:28
9	;	wf	punc	_	_	ignore	28:29
10	have	wf	VB	have%1|have%2	_	un	30:34
11	charge	wf	NN	charge%1|charge%2	_	un	35:41
12	of	wf	IN	of	_	ignore	42:44
13	;	wf	punc	_	_	ignore	44:45

# text = He keeps the shop when I am gone
# id = 02202928-v-2
# type = ex
1	He	wf	_	he	_	ignore	0:2
2	keeps	wf	_	keep%1|keep%2	keep%2:40:01::	auto	3:8
3	the	wf	_	the	_	ignore	9:12
4	shop	wf	_	shop%1|shop%2	_	un	13:17
5	when	wf	_	when	_	ignore	18:22
6	I	wf	_	I	_	ignore	23:24
7	am	wf	_	be%2	_	un	25:27
8	gone	wf	_	go%2|gone%3	_	un	28:32

# text = regain possession of something
# id = 02205887-v-1
# type = def
1	regain	wf	VB	regain%2	regain%2:40:00::	man	0:6
2	possession	wf	NN	possession%1	possession%1:04:00::	man	7:17
3	of	wf	IN	of	_	ignore	18:20
4	something	wf	PRP	something	_	ignore	21:30

# text = retain possession of; 
# id = 02202384-v-1
# type = def
1	retain	wf	VB	retain%2	_	un	0:6
2	possession	wf	NN	possession%1	possession%1:04:00::	man	7:17
3	of	wf	IN	of	_	ignore	18:20
4	;	wf	punc	_	_	ignore	20:21

# text = Can I keep my old stuffed animals?
# id = 02202384-v-2
# type = ex
1	Can	wf	_	can%1|can%2	_	un	0:3
2	I	wf	_	I	_	ignore	4:5
3	keep	wf	_	keep%1|keep%2	keep%2:40:00::	auto	6:10
4	my	wf	_	my	_	ignore	11:13
5	old	wf	_	old%1|old%3	_	un	14:17
6	stuffed	wf	_	stuff%2|stuffed%3	_	un	18:25
7	animals	wf	_	animal%1	_	un	26:33
8	?	wf	punc	_	_	ignore	33:34

# text = She kept her maiden name after she married
# id = 02202384-v-3
# type = ex
1	She	wf	_	she	_	ignore	0:3
2	kept	wf	_	keep%2|kept%3	keep%2:40:00::	auto	4:8
3	her	wf	_	her	_	ignore	9:12
4	maiden	wf	_	maiden%1|maiden%3	_	un	13:19
5	name	wf	_	name%1|name%2	_	un	20:24
6	after	wf	_	after%3|after%4	_	un	25:30
7	she	wf	_	she	_	ignore	31:34
8	married	wf	_	married%1|marry%2|married%3	_	un	35:42

# text = have or exploit a monopoly of; 
# id = 02204242-v-1
# type = def
1	have	wf	VB	have%1|have%2	_	un	0:4
2	or	wf	CC	or	_	ignore	5:7
3	exploit	wf	VB	exploit%1|exploit%2	exploit%2:34:01::	man	8:15
4	a	wf	DT	a	_	ignore	16:17
5	monopoly	wf	NN	monopoly%1	monopoly%1:26:02::	man	18:26
6	of	wf	IN	of	_	ignore	27:29
7	;	wf	punc	_	_	ignore	29:30

# text = OPEC wants to monopolize oil
# id = 02204242-v-2
# type = ex
1	OPEC	wf	_	OPEC	opec%1:14:00::	auto	0:4
2	wants	wf	_	want%1|want%2	_	un	5:10
3	to	wf	_	to	_	ignore	11:13
4	monopolize	wf	_	monopolize%2	monopolize%2:40:00::	auto	14:24
5	oil	wf	_	oil%1|oil%2	_	un	25:28

# text = obtain, especially accidentally
# id = 02206014-v-1
# type = def
1	obtain	wf	VB	obtain%2	_	un	0:6
2	,	wf	punc	_	_	ignore	6:7
3	especially	wf	RB	especially%4	_	ignore	8:18
4	accidentally	wf	RB	accidentally%4	_	un	19:31

# text = keep under surveillance; 
# id = 02198602-v-1
# type = def
1	keep	wf	VB	keep%1|keep%2	_	un	0:4
2	under	wf	IN	under%3|under%4	_	un	5:10
3	surveillance	wf	NN	surveillance%1	surveillance%1:04:01::	auto	11:23
4	;	wf	punc	_	_	ignore	23:24

# text = The police had been following him for weeks but they could not prove his involvement in the bombing
# id = 02198602-v-2
# type = ex
1	The	wf	_	the	_	ignore	0:3
2	police	wf	_	police%1|police%2	_	un	4:10
3	had	wf	_	have%2	_	un	11:14
4	been	wf	_	be%2	_	un	15:19
5	following	wf	_	following%1|follow%2|following%3	follow%2:39:13::	auto	20:29
6	him	wf	_	him	_	ignore	30:33
7	for	wf	_	for	_	ignore	34:37
8	weeks	wf	_	week%1	_	un	38:43
9	but	wf	_	but	_	ignore	44:47
10	they	wf	_	they	_	ignore	48:52
11	could	wf	_	could	_	ignore	53:58
12	not	wf	_	not%4	_	un	59:62
13	prove	wf	_	prove%2	_	un	63:68
14	his	wf	_	his	_	ignore	69:72
15	involvement	wf	_	involvement%1	_	un	73:84
16	in	wf	_	in	_	ignore	85:87
17	the	wf	_	the	_	ignore	88:91
18	bombing	wf	_	bombing%1|bomb%2	_	un	92:99

# text = have as a supply; 
# id = 02203844-v-1
# type = def
1	have	wf	VB	have%1|have%2	_	un	0:4
2	as	wf	IN	as	_	ignore	5:7
3	a	wf	DT	a	_	ignore	8:9
4	supply	wf	NN	supply%1|supply%2	_	un	10:16
5	;	wf	punc	_	_	ignore	16:17

# text = I always keep batteries in the freezer
# id = 02203844-v-2
# type = ex
1	I	wf	_	I	_	ignore	0:1
2	always	wf	_	always%4	_	un	2:8
